sub_n,video_name,frame_n,nose,r_shoulder,r_elbow,r_wrist,l_shoulder,l_elbow,l_wrist,quality
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,167,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,168,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,169,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,170,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,171,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,172,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,173,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,174,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,175,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,176,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,177,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,178,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,179,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,180,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,181,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,182,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,183,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,184,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,185,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,186,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,187,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,188,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,189,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,190,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,191,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,192,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,193,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,194,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,195,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,196,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,197,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,198,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,199,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,200,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,201,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,202,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,203,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,204,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,205,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,206,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,207,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,208,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,209,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,210,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,211,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,212,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,213,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,214,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,215,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,216,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,217,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,218,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,219,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,220,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,221,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,222,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,223,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,224,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,225,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,226,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,227,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,228,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,229,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,230,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,231,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,232,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,233,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,234,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,235,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,236,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,237,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,238,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,239,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,240,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,241,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,242,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,243,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,244,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,245,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,246,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,247,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,248,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,249,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,250,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,251,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,252,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,253,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,254,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,255,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,256,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,257,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,258,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,259,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,260,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,261,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,262,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,263,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,264,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,265,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,266,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,267,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,268,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,269,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,270,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,271,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,272,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,273,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,274,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,275,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,276,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,277,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,278,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,279,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,280,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,281,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,282,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,283,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,284,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,285,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,286,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,287,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,288,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,289,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,290,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,291,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,292,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,293,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,294,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,295,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,296,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,297,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,298,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,299,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,300,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,301,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,302,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,303,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,304,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,305,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,306,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,307,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,308,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,309,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,310,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,311,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,312,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,313,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,314,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,315,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,316,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,317,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,318,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,319,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,320,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,321,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,322,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,323,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,324,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,325,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,326,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,327,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,328,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,329,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,330,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,331,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,332,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,333,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
